family,model_name,distance,method,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j,split
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5141751694577182,0.7908793749501712,0.36180904522613067,0.7297297297297297,0.405,0.7367256637168141,0.7353463587921847,0.5209003215434084,0.46645539344654385,rep3_fold1
Distance-based functional,centroid,cosine,centroid + cosine,0.5135729816975231,0.7907597863350075,0.32160804020100503,0.7387387387387387,0.4079601990049751,0.7367256637168141,0.7371225577264654,0.5256410256410257,0.475464402455553,rep3_fold1
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5386817505707331,0.8140994977278164,0.3417085427135678,0.7747747747747747,0.4387755102040816,0.7566371681415929,0.7602131438721137,0.5602605863192183,0.5314119429163675,rep3_fold1
Distance-based functional,centroid,correlation,centroid + correlation,0.3650792994311777,0.6959060830742247,0.3869346733668342,0.7387387387387387,0.2679738562091503,0.504424778761062,0.5506216696269982,0.3932853717026379,0.2431635174998008,rep3_fold1
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7745910761606467,0.8733370288248337,0.271356783919598,0.7142857142857143,0.7407407407407407,0.9379157427937915,0.8934280639431617,0.7272727272727273,0.6522014570795058,rep3_fold2
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7751949625761261,0.873653785239151,0.35175879396984927,0.7142857142857143,0.7476635514018691,0.9401330376940134,0.8952042628774423,0.730593607305936,0.6544187519797275,rep3_fold2
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8019945562854727,0.8782962464364903,0.21608040201005024,0.7589285714285714,0.7727272727272727,0.9445676274944568,0.9076376554174067,0.7657657657657657,0.7034961989230282,rep3_fold2
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5790797696347196,0.7482182451694646,0.22613065326633167,0.5089285714285714,0.5181818181818182,0.8824833702882483,0.8081705150976909,0.5135135135135135,0.3914119417168198,rep3_fold2
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5935741967050824,0.8043831168831168,0.3768844221105528,0.75,0.4077669902912621,0.729490022172949,0.7335701598579041,0.5283018867924528,0.479490022172949,rep3_fold2
Distance-based functional,centroid,cosine,centroid + cosine,0.5930732053389464,0.8043237250554323,0.32160804020100503,0.75,0.4097560975609756,0.7317073170731707,0.7353463587921847,0.5299684542586751,0.4817073170731707,rep3_fold2
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.6210214058533209,0.8254276211593284,0.34673366834170855,0.7589285714285714,0.4722222222222222,0.7893569844789357,0.783303730017762,0.5821917808219178,0.548285555907507,rep3_fold2
Distance-based functional,centroid,correlation,centroid + correlation,0.4173255264894864,0.715315172632246,0.48743718592964824,0.6964285714285714,0.3046875,0.6053215077605322,0.6234458259325044,0.42391304347826086,0.30175007918910346,rep3_fold2
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7749489581559756,0.8740695280329427,0.3919597989949749,0.7053571428571429,0.7596153846153846,0.9445676274944568,0.8969804618117229,0.7314814814814815,0.6499247703515998,rep3_fold3
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7747346526675732,0.874029933481153,0.21608040201005024,0.7410714285714286,0.6194029850746269,0.8869179600886918,0.8579040852575488,0.6747967479674797,0.6279893886601204,rep3_fold3
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8471153999234993,0.9154260373772569,0.23618090452261306,0.8125,0.7844827586206896,0.9445676274944568,0.9182948490230906,0.7982456140350878,0.7570676274944568,rep3_fold3
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5377993562064045,0.7301829268292683,0.36180904522613067,0.45535714285714285,0.53125,0.9002217294900222,0.8117229129662522,0.49038461538461536,0.3555788723471651,rep3_fold3
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5163940304921106,0.7673226164079822,0.34673366834170855,0.6785714285714286,0.38578680203045684,0.7317073170731707,0.7211367673179396,0.4919093851132686,0.4102787456445993,rep3_fold3
Distance-based functional,centroid,cosine,centroid + cosine,0.5160736268025456,0.7670652518213492,0.3065326633165829,0.6785714285714286,0.3838383838383838,0.729490022172949,0.7193605683836589,0.49032258064516127,0.4080614507443776,rep3_fold3
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5534717443118463,0.7928413050364269,0.3316582914572864,0.7232142857142857,0.4426229508196721,0.7738359201773836,0.7637655417406749,0.5491525423728814,0.49705020589166926,rep3_fold3
Distance-based functional,centroid,correlation,centroid + correlation,0.35169121865658937,0.6597640164713335,0.3316582914572864,0.7232142857142857,0.27181208053691275,0.5188470066518847,0.5595026642984015,0.3951219512195122,0.24206129236617047,rep3_fold3
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.6192815572436045,0.8017500791891035,0.25125628140703515,0.6428571428571429,0.631578947368421,0.9068736141906873,0.8543516873889876,0.6371681415929203,0.5497307570478303,rep3_fold4
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.6195828855503336,0.8018490655685777,0.30150753768844224,0.6428571428571429,0.631578947368421,0.9068736141906873,0.8543516873889876,0.6371681415929203,0.5497307570478303,rep3_fold4
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7426500870097665,0.8714364903389293,0.3869346733668342,0.7589285714285714,0.7083333333333334,0.9223946784922394,0.8898756660746003,0.7327586206896551,0.6813232499208108,rep3_fold4
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5140534080128514,0.7139491605955021,0.25125628140703515,0.44642857142857145,0.4854368932038835,0.8824833702882483,0.7957371225577264,0.46511627906976744,0.3289119417168198,rep3_fold4
Distance-based functional,centroid,euclidean,centroid + euclidean,0.45182044974480173,0.7319646816598034,0.33668341708542715,0.7053571428571429,0.34051724137931033,0.6607538802660754,0.6696269982238011,0.45930232558139533,0.3661110231232183,rep3_fold4
Distance-based functional,centroid,cosine,centroid + cosine,0.4516694338907758,0.7318656952803294,0.2964824120603015,0.7053571428571429,0.341991341991342,0.6629711751662971,0.6714031971580817,0.4606413994169096,0.36832831802344,rep3_fold4
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.4986334387038221,0.7545335761799176,0.3316582914572864,0.6875,0.37745098039215685,0.7184035476718403,0.7122557726465364,0.4873417721518987,0.4059035476718402,rep3_fold4
Distance-based functional,centroid,correlation,centroid + correlation,0.30490804611352945,0.6177739942983845,0.4020100502512563,0.6875,0.27017543859649124,0.5388026607538803,0.5683836589698046,0.3879093198992443,0.22630266075388028,rep3_fold4
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7447403335020117,0.8461691780275851,0.3919597989949749,0.6666666666666666,0.7956989247311828,0.9579646017699115,0.9005328596802842,0.7254901960784313,0.6246312684365782,rep4_fold0
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7450215195804475,0.8462489037710276,0.3768844221105528,0.6756756756756757,0.7575757575757576,0.9469026548672567,0.8934280639431617,0.7142857142857143,0.6225783305429324,rep4_fold0
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7602600426567474,0.857011879135773,0.3919597989949749,0.7117117117117117,0.8681318681318682,0.9734513274336283,0.9218472468916519,0.7821782178217822,0.68516303914534,rep4_fold0
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.6121477859945269,0.7620186558239657,0.18090452261306533,0.7297297297297297,0.32926829268292684,0.6349557522123894,0.6536412078152753,0.453781512605042,0.36468548194211925,rep4_fold0
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5491107254767574,0.7668420633022403,0.35175879396984927,0.7117117117117117,0.395,0.7323008849557522,0.7282415630550622,0.5080385852090032,0.44401259666746373,rep4_fold0
Distance-based functional,centroid,cosine,centroid + cosine,0.5473253071144484,0.7666626803794945,0.31155778894472363,0.7117117117117117,0.395,0.7323008849557522,0.7282415630550622,0.5080385852090032,0.44401259666746373,rep4_fold0
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.585727442100052,0.7874511679821414,0.3316582914572864,0.7297297297297297,0.43548387096774194,0.7676991150442478,0.7602131438721137,0.5454545454545454,0.49742884477397764,rep4_fold0
Distance-based functional,centroid,correlation,centroid + correlation,0.43646845148052127,0.6941521167184884,0.3869346733668342,0.7207207207207207,0.2867383512544803,0.5597345132743363,0.5914742451154529,0.41025641025641024,0.280455233995057,rep4_fold0
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.8002559209436695,0.8900681655106433,0.3869346733668342,0.7387387387387387,0.7387387387387387,0.9358407079646017,0.8969804618117229,0.7387387387387387,0.6745794467033406,rep4_fold1
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7992947587411421,0.8898289882803156,0.36683417085427134,0.7387387387387387,0.7192982456140351,0.9292035398230089,0.8916518650088809,0.7288888888888889,0.6679422785617475,rep4_fold1
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8525107963882176,0.8996252890058201,0.21105527638190955,0.8288288288288288,0.7479674796747967,0.9314159292035398,0.911190053285968,0.7863247863247863,0.7602447580323686,rep4_fold1
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.6073063435715382,0.7450470381886312,0.23618090452261306,0.5495495495495496,0.580952380952381,0.9026548672566371,0.8330373001776199,0.5648148148148148,0.4522044168061867,rep4_fold1
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5599309295232652,0.7930519014589811,0.35175879396984927,0.7927927927927928,0.3826086956521739,0.6858407079646017,0.7069271758436945,0.5161290322580645,0.4786335007573945,rep4_fold1
Distance-based functional,centroid,cosine,centroid + cosine,0.5583541156587003,0.7927728613569323,0.31155778894472363,0.7927927927927928,0.38596491228070173,0.6902654867256637,0.7104795737122558,0.5191740412979351,0.4830582795184566,rep4_fold1
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.6018335437843985,0.8094355417364266,0.34673366834170855,0.7927927927927928,0.43137254901960786,0.7433628318584071,0.7531083481349912,0.5587301587301587,0.5361556246512,rep4_fold1
Distance-based functional,centroid,correlation,centroid + correlation,0.3661161242022272,0.6938332137447182,0.3919597989949749,0.8018018018018018,0.2807570977917981,0.49557522123893805,0.5559502664298401,0.4158878504672897,0.29737702304074,rep4_fold1
