split,method_family,J,classifier,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j
rep4_fold4,FPCA,2,knn,0.2736561393185275,0.6217730440291417,0.005025125628140704,0.7142857142857143,0.25157232704402516,0.4722838137472284,0.5204262877442274,0.37209302325581395,0.1865695280329427
rep4_fold4,FPCA,2,weighted_knn,0.27483493379085017,0.6182689261957555,0.1658291457286432,0.5892857142857143,0.27615062761506276,0.6164079822616408,0.61101243339254,0.37606837606837606,0.20569369654735503
rep4_fold4,FPCA,2,lr,0.4002504306331251,0.7400419702248971,0.3869346733668342,0.5803571428571429,0.3611111111111111,0.7450110864745011,0.7122557726465364,0.4452054794520548,0.325368229331644
rep4_fold4,FPCA,2,linear_svm,0.3963043946029349,0.7408338612606906,0.36683417085427134,0.5714285714285714,0.378698224852071,0.7671840354767184,0.7282415630550622,0.4555160142348754,0.33861260690528994
rep4_fold4,FPLS,2,centroid,0.6680274422525475,0.8743466898954705,0.2814070351758794,0.7767857142857143,0.5240963855421686,0.8248337028824834,0.8152753108348135,0.6258992805755396,0.6016194171681977
rep4_fold4,FPLS,2,knn,0.6266046714126616,0.8559451219512195,0.20100502512562815,0.7232142857142857,0.627906976744186,0.893569844789357,0.8596802841918295,0.6721991701244814,0.6167841305036426
rep4_fold4,FPLS,2,weighted_knn,0.6548166314974952,0.850184114665822,0.21608040201005024,0.7321428571428571,0.5189873417721519,0.8314855875831486,0.8117229129662522,0.6074074074074074,0.5636284447260058
rep4_fold4,FPLS,2,lr,0.6623531404114669,0.8775340513145391,0.24623115577889448,0.7767857142857143,0.5178571428571429,0.8203991130820399,0.8117229129662522,0.6214285714285714,0.5971848273677542
rep4_fold4,FPLS,2,linear_svm,0.6655535119639965,0.875851282863478,0.2613065326633166,0.7767857142857143,0.5178571428571429,0.8203991130820399,0.8117229129662522,0.6214285714285714,0.5971848273677542
rep4_fold4,FPCA,3,centroid,0.3406136425105586,0.6721769084573963,0.08040201005025126,0.8660714285714286,0.25935828877005346,0.3858093126385809,0.48134991119005327,0.3991769547325103,0.2518807412100095
rep4_fold4,FPCA,3,knn,0.44085128155420333,0.7852490497307572,0.005025125628140704,0.8392857142857143,0.35471698113207545,0.6208425720620843,0.6642984014209592,0.4986737400530504,0.46012828634779845
rep4_fold4,FPCA,3,weighted_knn,0.45775538352026485,0.7897133354450429,0.20100502512562815,0.7232142857142857,0.42857142857142855,0.7605321507760532,0.7531083481349912,0.5382059800664452,0.483746436490339
rep4_fold4,FPCA,3,lr,0.5520665684308109,0.8074714919227115,0.3919597989949749,0.6607142857142857,0.4277456647398844,0.7804878048780488,0.7566607460035524,0.519298245614035,0.4412020905923346
rep4_fold4,FPCA,3,linear_svm,0.6020156962474009,0.8462543554006968,0.24120603015075376,0.7946428571428571,0.4494949494949495,0.7583148558758315,0.7655417406749556,0.5741935483870968,0.5529577130186887
rep4_fold4,FPLS,3,centroid,0.6713920086358339,0.8761284447260056,0.2964824120603015,0.7053571428571429,0.6076923076923076,0.8869179600886918,0.8507992895204263,0.6528925619834711,0.5922751029458349
rep4_fold4,FPLS,3,knn,0.7425048611313734,0.8903230915426037,0.20100502512562815,0.75,0.6614173228346457,0.9046563192904656,0.8738898756660746,0.702928870292887,0.6546563192904657
rep4_fold4,FPLS,3,weighted_knn,0.7884717728017739,0.893262987012987,0.24623115577889448,0.7767857142857143,0.6170212765957447,0.8802660753880266,0.8596802841918295,0.6877470355731226,0.6570517896737409
rep4_fold4,FPLS,3,lr,0.7953940884520679,0.9174651567944251,0.23115577889447236,0.8214285714285714,0.7603305785123967,0.9356984478935698,0.9129662522202486,0.7896995708154506,0.7571270193221413
rep4_fold4,FPLS,3,linear_svm,0.796763181971352,0.917940291415901,0.24120603015075376,0.8303571428571429,0.7380952380952381,0.926829268292683,0.9076376554174067,0.7815126050420168,0.7571864111498259
rep4_fold4,FPCA,5,centroid,0.3406493686954303,0.6722363002850806,0.08040201005025126,0.8660714285714286,0.26005361930294907,0.38802660753880264,0.48312611012433393,0.4,0.2540980361102312
rep4_fold4,FPCA,5,knn,0.4449414921949817,0.7802403389293634,0.20100502512562815,0.5446428571428571,0.4621212121212121,0.8425720620842572,0.783303730017762,0.5,0.38721491922711415
rep4_fold4,FPCA,5,weighted_knn,0.47736976357262934,0.7870901963889769,0.2914572864321608,0.5357142857142857,0.4444444444444444,0.8337028824833703,0.7744227353463587,0.48582995951417,0.36941716819765613
rep4_fold4,FPCA,5,lr,0.5526446863019827,0.8075704783021856,0.37185929648241206,0.6964285714285714,0.39,0.729490022172949,0.7229129662522202,0.5,0.4259185936015204
rep4_fold4,FPCA,5,linear_svm,0.6022163862791108,0.8458782071586949,0.2613065326633166,0.7678571428571429,0.4648648648648649,0.7804878048780488,0.7779751332149201,0.5791245791245792,0.5483449477351918
rep4_fold4,FPLS,5,centroid,0.673138046621762,0.876583782071587,0.2964824120603015,0.7142857142857143,0.6106870229007634,0.8869179600886918,0.8525754884547069,0.6584362139917695,0.601203674374406
rep4_fold4,FPLS,5,knn,0.7862463933551882,0.9068934114665821,0.20100502512562815,0.7946428571428571,0.7355371900826446,0.9290465631929047,0.9023090586145648,0.7639484978540773,0.7236894203357618
rep4_fold4,FPLS,5,weighted_knn,0.8210821817636001,0.9099421919543871,0.271356783919598,0.8035714285714286,0.7258064516129032,0.9246119733924612,0.9005328596802842,0.7627118644067796,0.7281834019638898
rep4_fold4,FPLS,5,lr,0.8945001952479715,0.9385690528983212,0.21608040201005024,0.8660714285714286,0.8290598290598291,0.9556541019955654,0.9378330373001776,0.8471615720524017,0.8217255305669942
rep4_fold4,FPLS,5,linear_svm,0.8961383879304918,0.9390837820715868,0.22110552763819097,0.8571428571428571,0.8275862068965517,0.9556541019955654,0.9360568383658969,0.8421052631578947,0.8127969591384225
rep4_fold4,FPCA,10,centroid,0.3406740571836321,0.6722560975609756,0.08040201005025126,0.8660714285714286,0.26005361930294907,0.38802660753880264,0.48312611012433393,0.4,0.2540980361102312
rep4_fold4,FPCA,10,knn,0.45020037608228336,0.7537119892302818,0.20100502512562815,0.5714285714285714,0.47058823529411764,0.8403547671840355,0.7868561278863233,0.5161290322580645,0.41178333861260685
rep4_fold4,FPCA,10,weighted_knn,0.4870002199238935,0.7592849223946785,0.2562814070351759,0.5892857142857143,0.46153846153846156,0.8292682926829268,0.7815275310834814,0.5176470588235295,0.4185540069686411
rep4_fold4,FPCA,10,lr,0.55622167914137,0.8084613557174533,0.3969849246231156,0.6607142857142857,0.43529411764705883,0.7871396895787139,0.7619893428063943,0.524822695035461,0.44785397529299953
rep4_fold4,FPCA,10,linear_svm,0.6099914211437546,0.8454228698131138,0.30150753768844224,0.5714285714285714,0.5714285714285714,0.893569844789357,0.8294849023090586,0.5714285714285714,0.46499841621792837
rep4_fold4,FPLS,10,centroid,0.6732016381487546,0.8766233766233766,0.2964824120603015,0.7142857142857143,0.6106870229007634,0.8869179600886918,0.8525754884547069,0.6584362139917695,0.601203674374406
rep4_fold4,FPLS,10,knn,0.7929363800693539,0.9038644282546722,0.20100502512562815,0.7857142857142857,0.7719298245614035,0.9423503325942351,0.911190053285968,0.7787610619469026,0.7280646183085207
rep4_fold4,FPLS,10,weighted_knn,0.8266821692621393,0.9073982420019006,0.24120603015075376,0.8035714285714286,0.7627118644067796,0.9379157427937915,0.911190053285968,0.782608695652174,0.74148717136522
rep4_fold4,FPLS,10,lr,0.8854331455005536,0.938232499208109,0.20603015075376885,0.8482142857142857,0.753968253968254,0.9312638580931264,0.9147424511545293,0.7983193277310925,0.7794781438074121
rep4_fold4,FPLS,10,linear_svm,0.8814639334280837,0.9366487171365221,0.22613065326633167,0.8214285714285714,0.8070175438596491,0.9512195121951219,0.9253996447602132,0.8141592920353983,0.7726480836236933
rep4_fold4,FPCA,15,centroid,0.34082071621491616,0.672572853975293,0.08040201005025126,0.8660714285714286,0.26005361930294907,0.38802660753880264,0.48312611012433393,0.4,0.2540980361102312
rep4_fold4,FPCA,15,knn,0.5050258684285674,0.7924255622426355,0.20100502512562815,0.5982142857142857,0.5317460317460317,0.8691796008869179,0.8152753108348135,0.5630252100840336,0.4673938866012035
rep4_fold4,FPCA,15,weighted_knn,0.5502339546607556,0.7985231232182453,0.2663316582914573,0.6071428571428571,0.53125,0.8669623059866962,0.8152753108348135,0.5666666666666667,0.4741051631295532
rep4_fold4,FPCA,15,lr,0.5612847816331028,0.8113121634463097,0.4020100502512563,0.6607142857142857,0.43529411764705883,0.7871396895787139,0.7619893428063943,0.524822695035461,0.44785397529299953
rep4_fold4,FPCA,15,linear_svm,0.6470864254309882,0.8616962305986695,0.30150753768844224,0.6428571428571429,0.6101694915254238,0.8980044345898004,0.8472468916518651,0.6260869565217392,0.5408615774469432
rep4_fold4,FPLS,15,centroid,0.6732662718387,0.8766629711751662,0.2964824120603015,0.7142857142857143,0.6106870229007634,0.8869179600886918,0.8525754884547069,0.6584362139917695,0.601203674374406
rep4_fold4,FPLS,15,knn,0.7863780946998271,0.897875752296484,0.20100502512562815,0.7678571428571429,0.7478260869565218,0.9356984478935698,0.9023090586145648,0.7577092511013216,0.7035555907507127
rep4_fold4,FPLS,15,weighted_knn,0.8188572846444006,0.9005780804561293,0.3919597989949749,0.7410714285714286,0.7830188679245284,0.9490022172949002,0.9076376554174067,0.7614678899082569,0.6900736458663288
rep4_fold4,FPLS,15,lr,0.8870542377272155,0.9417960088691796,0.21608040201005024,0.8392857142857143,0.8173913043478261,0.9534368070953437,0.9307282415630551,0.8281938325991189,0.792722521381058
